geration,id,w1,w2,w3,averageScore,winRate,scores
8,10,-0.8144602659303328,4.912052535594185,-13.386776914738839,1112.3,0.3,"[257.0, 306.0, 697.0, 393.0, 254.0, 1535.0, 810.0, 2239.0, 2510.0, 2122.0]"
8,11,-1.2011778613023831,4.004305296777199,-14.984653707887741,730.8,0.2,"[155.0, 846.0, 2103.0, 191.0, 1262.0, 335.0, 12.0, 155.0, 806.0, 1443.0]"
8,12,-0.6793792945775421,4.605550657580821,-13.386776914738839,1047.7,0.3,"[1883.0, 862.0, 671.0, 339.0, 710.0, 2278.0, 1031.0, 242.0, 237.0, 2224.0]"
8,13,-9.055589503122121,3.7893636882014334,-15.131477595732093,1156.4,0.3,"[2541.0, 1214.0, 1695.0, -24.0, 1420.0, 1478.0, 380.0, 1559.0, 1293.0, 8.0]"
8,14,-7.934161900805963,3.7893636882014334,-14.010936206111765,798.8,0.2,"[624.0, 2099.0, 921.0, 284.0, 2303.0, 164.0, 552.0, 1029.0, -37.0, 49.0]"
9,0,-1.2011778613023831,4.912052535594185,-13.386776914738839,911.4,0.2,"[395.0, 710.0, 52.0, 699.0, 1126.0, 1099.0, 1039.0, -158.0, 1793.0, 2359.0]"
9,1,-1.2011778613023831,3.7893636882014334,-14.984653707887741,1256.6,0.4,"[1775.0, 1170.0, 475.0, 2017.0, 385.0, 1087.0, 490.0, 2482.0, 1971.0, 714.0]"
9,2,-1.2011778613023831,3.7893636882014334,-14.144991602396622,961.8,0.2,"[57.0, 1060.0, -331.0, 1067.0, -311.0, 2497.0, 2490.0, 1040.0, 1334.0, 715.0]"
9,3,-1.2818523149621461,3.7893636882014334,-14.984653707887741,1059.7,0.3,"[11.0, 2381.0, 819.0, 480.0, 948.0, 2117.0, 2545.0, 923.0, 121.0, 252.0]"
9,4,-9.055589503122121,3.7893636882014334,-15.131477595732093,703.4,0.2,"[638.0, -312.0, 2257.0, 1988.0, -41.0, 342.0, 89.0, -164.0, 1144.0, 1093.0]"
9,5,-1.2011778613023831,2.9193633611561567,-14.984653707887741,1084.1,0.3,"[814.0, 13.0, 2108.0, 97.0, 823.0, 2670.0, 1630.0, 1087.0, 769.0, 830.0]"
9,6,-1.2011778613023831,3.7893636882014334,-14.626783667795099,1022.6,0.1,"[169.0, 839.0, 1682.0, 1012.0, 2219.0, 307.0, 1395.0, 1361.0, 1157.0, 85.0]"
9,7,-1.2011778613023831,4.484351084267103,-14.984653707887741,856.6,0.2,"[-97.0, 2020.0, 440.0, 93.0, 2128.0, 620.0, 394.0, 1012.0, 1320.0, 636.0]"
9,8,-1.2818523149621461,3.8223613867062265,-15.131477595732093,928.9,0.2,"[848.0, 68.0, 671.0, 2679.0, 905.0, 425.0, 683.0, -97.0, 2058.0, 1049.0]"
9,9,-8.453116038846659,4.912052535594185,-13.386776914738839,1407.7,0.4,"[297.0, 2346.0, 1290.0, 2461.0, 2723.0, 235.0, 1215.0, 2327.0, 286.0, 897.0]"
9,10,-1.7606216412553486,3.7893636882014334,-14.984653707887741,1220.5,0.3,"[666.0, 1666.0, 2231.0, 2730.0, 456.0, 90.0, 708.0, 299.0, 2198.0, 1161.0]"
9,11,-1.2011778613023831,3.7893636882014334,-13.769668872424557,772.1,0.2,"[1041.0, 184.0, 2016.0, -45.0, 234.0, 2228.0, 708.0, 770.0, 519.0, 66.0]"
9,12,-1.2011778613023831,3.40608160021408,-14.984653707887741,888.4,0.3,"[-356.0, 2149.0, 60.0, 715.0, -329.0, 471.0, 1978.0, 867.0, 2251.0, 1078.0]"
9,13,-1.2818523149621461,3.7893636882014334,-15.631839082499596,1012.6,0.3,"[242.0, 281.0, 908.0, 618.0, 788.0, 182.0, 1990.0, 2467.0, 485.0, 2165.0]"
9,14,-9.055589503122121,4.680776931450397,-13.386776914738839,824.2,0.2,"[-75.0, 2130.0, 728.0, -172.0, 465.0, 1427.0, 265.0, 817.0, 520.0, 2137.0]"
10,0,-8.453116038846659,4.912052535594185,-13.386776914738839,766.0,0.2,"[427.0, 33.0, 353.0, 2011.0, 1151.0, 1179.0, 1933.0, 509.0, 14.0, 50.0]"
10,1,-1.2011778613023831,3.7893636882014334,-14.984653707887741,1141.4,0.2,"[2378.0, 83.0, 971.0, 1277.0, 782.0, 1058.0, 646.0, 1298.0, 2407.0, 514.0]"
10,2,-1.7606216412553486,3.7893636882014334,-14.984653707887741,1459.8,0.5,"[2221.0, 2434.0, 1575.0, 458.0, 519.0, 2436.0, 520.0, 1302.0, 676.0, 2457.0]"
10,3,-1.2011778613023831,2.9193633611561567,-14.984653707887741,1418.1,0.4,"[203.0, 2057.0, 2133.0, 2587.0, 1380.0, 1150.0, 740.0, 1308.0, 1857.0, 766.0]"
10,4,-1.2818523149621461,3.7893636882014334,-14.984653707887741,1090.2,0.3,"[2185.0, 618.0, 2175.0, 465.0, 515.0, 1897.0, 836.0, 384.0, 623.0, 1204.0]"
10,5,-8.453116038846659,3.7893636882014334,-14.986491394349441,967.7,0.2,"[634.0, 642.0, 1122.0, 1845.0, 407.0, 668.0, 2116.0, 613.0, 300.0, 1330.0]"
10,6,-1.2011778613023831,3.7893636882014334,-14.507668593708093,1341.7,0.4,"[845.0, 1107.0, 2759.0, -383.0, 997.0, 790.0, 2187.0, 2098.0, 653.0, 2364.0]"
10,7,-1.7606216412553486,2.9193633611561567,-14.015615054870942,1210.9,0.3,"[1022.0, 690.0, 790.0, 1151.0, 1019.0, 2460.0, 2309.0, -131.0, 930.0, 1869.0]"
10,8,-1.001793751324485,3.7893636882014334,-14.984653707887741,571.7,0.1,"[-62.0, 59.0, 829.0, 218.0, 586.0, 15.0, 727.0, 1891.0, 611.0, 843.0]"
10,9,-1.2818523149621461,4.912052535594185,-12.571795836407272,1241.8,0.3,"[1691.0, 46.0, 958.0, 763.0, 2286.0, 715.0, 2055.0, 1893.0, 254.0, 1757.0]"
10,10,-8.453116038846659,3.7893636882014334,-15.640203002332976,943.8,0.3,"[1361.0, 1562.0, 1078.0, 97.0, 2577.0, 423.0, 2312.0, -203.0, 181.0, 50.0]"
10,11,-1.094423259132759,3.7893636882014334,-14.984653707887741,836.7,0.0,"[1716.0, 451.0, 319.0, 1601.0, 1153.0, 282.0, 927.0, 812.0, 978.0, 128.0]"
10,12,-2.115939228173258,2.9193633611561567,-14.984653707887741,821.1,0.2,"[58.0, 216.0, 373.0, 2370.0, 870.0, 1099.0, 1971.0, -116.0, 737.0, 633.0]"
10,13,-1.2011778613023831,3.4585738408989624,-14.984653707887741,1138.9,0.3,"[970.0, 2342.0, 737.0, 47.0, 1424.0, 2461.0, 229.0, 1314.0, 44.0, 1821.0]"
10,14,-1.5233516356740682,4.912052535594185,-13.386776914738839,551.8,0.1,"[-218.0, 445.0, 2335.0, 483.0, 840.0, 685.0, 137.0, -40.0, 197.0, 654.0]"
11,0,-1.7606216412553486,3.7893636882014334,-14.984653707887741,1136.9,0.3,"[2118.0, 254.0, 962.0, 904.0, 1942.0, 310.0, 754.0, 1139.0, 2315.0, 671.0]"
11,1,-1.2011778613023831,2.9193633611561567,-14.984653707887741,1115.7,0.3,"[1410.0, 2113.0, 929.0, 586.0, 1169.0, -302.0, 716.0, 2380.0, 564.0, 1592.0]"
11,2,-1.2011778613023831,3.7893636882014334,-14.507668593708093,1498.7,0.6,"[598.0, 2383.0, 2577.0, 2158.0, 485.0, 1982.0, 173.0, 251.0, 2073.0, 2307.0]"
11,3,-1.2818523149621461,4.912052535594185,-12.571795836407272,764.5,0.1,"[465.0, 414.0, 410.0, 465.0, 871.0, 2141.0, 30.0, 1295.0, 947.0, 607.0]"
11,4,-1.7606216412553486,2.9193633611561567,-14.015615054870942,953.0,0.3,"[54.0, 424.0, 186.0, 1024.0, 2454.0, 421.0, -290.0, 2221.0, 2528.0, 508.0]"
11,5,-1.7606216412553486,2.9193633611561567,-14.81044769669814,561.3,0.1,"[357.0, 507.0, 817.0, 932.0, -392.0, -302.0, 368.0, 2095.0, 696.0, 535.0]"
11,6,-1.2011778613023831,4.310638707574407,-14.507668593708093,608.6,0.1,"[-88.0, 758.0, 552.0, 2440.0, 614.0, 220.0, -203.0, 465.0, 280.0, 1048.0]"
11,7,-1.2011778613023831,4.912052535594185,-12.073226445723847,953.2,0.2,"[652.0, 693.0, 787.0, 2187.0, 1020.0, 857.0, 2039.0, 667.0, -203.0, 833.0]"
11,8,-0.7710136138456862,2.9193633611561567,-14.015615054870942,1565.8,0.4,"[1098.0, 1129.0, 428.0, 188.0, 2396.0, 1446.0, 2350.0, 947.0, 3030.0, 2646.0]"
11,9,-1.7718432703932148,3.7893636882014334,-14.984653707887741,1595.8,0.5,"[2410.0, 819.0, 637.0, 942.0, 1080.0, 2291.0, 2510.0, 2096.0, 886.0, 2287.0]"
11,10,-1.7606216412553486,2.0594632334117478,-14.984653707887741,955.2,0.2,"[20.0, 1384.0, 868.0, 2227.0, 609.0, 184.0, 2322.0, 782.0, 472.0, 684.0]"
11,11,-2.053420166764047,3.7893636882014334,-14.507668593708093,1233.6,0.3,"[2406.0, 2795.0, 265.0, 762.0, 1418.0, -39.0, 315.0, 1084.0, 1159.0, 2171.0]"
11,12,-1.2011778613023831,4.912052535594185,-12.40476571786603,964.6,0.3,"[1234.0, 104.0, -182.0, 2638.0, 364.0, 1109.0, 2203.0, -122.0, -125.0, 2423.0]"
11,13,-1.2818523149621461,2.6791939069281736,-14.015615054870942,1021.5,0.3,"[2377.0, 622.0, 647.0, 990.0, -212.0, 655.0, 411.0, 1963.0, 728.0, 2034.0]"
11,14,-2.6841414971438775,3.7893636882014334,-14.984653707887741,1222.2,0.3,"[858.0, 682.0, 1826.0, 886.0, 1381.0, -11.0, 1401.0, 2239.0, 668.0, 2292.0]"
12,0,-1.7718432703932148,3.7893636882014334,-14.984653707887741,1672.4,0.5,"[511.0, 2559.0, 2221.0, 2855.0, 2279.0, 665.0, 506.0, 1943.0, 1596.0, 1589.0]"
12,1,-0.7710136138456862,2.9193633611561567,-14.015615054870942,771.9,0.1,"[590.0, 488.0, 1588.0, 1027.0, -230.0, 930.0, 2288.0, 187.0, -302.0, 1153.0]"
12,2,-1.2011778613023831,3.7893636882014334,-14.507668593708093,1203.4,0.4,"[1990.0, 936.0, 2057.0, -267.0, 2654.0, 915.0, 853.0, 2021.0, 990.0, -115.0]"
12,3,-2.053420166764047,3.7893636882014334,-14.507668593708093,1502.6,0.5,"[1896.0, 2550.0, 2096.0, 958.0, 928.0, 2478.0, 1029.0, 356.0, 422.0, 2313.0]"
12,4,-2.6841414971438775,3.7893636882014334,-14.984653707887741,1137.7,0.4,"[-79.0, 951.0, 1770.0, 1984.0, 2368.0, 40.0, 92.0, 2124.0, 1245.0, 882.0]"
12,5,-1.7718432703932148,2.9193633611561567,-13.875085743182476,1134.8,0.4,"[872.0, 348.0, 1830.0, 2094.0, 2180.0, -97.0, 468.0, 665.0, 1086.0, 1902.0]"
12,6,-0.7710136138456862,3.7893636882014334,-15.445308235936732,958.1,0.3,"[637.0, 563.0, 391.0, 517.0, 697.0, 1747.0, 2016.0, 424.0, 2365.0, 224.0]"
12,7,-1.6722286881640662,3.7893636882014334,-14.507668593708093,898.3,0.2,"[2389.0, 425.0, 1048.0, 909.0, 375.0, -210.0, 729.0, 1230.0, 473.0, 1615.0]"
12,8,-2.1834111231696447,3.7893636882014334,-14.984653707887741,953.7,0.3,"[511.0, 2291.0, 1879.0, 2112.0, 467.0, 41.0, 669.0, 897.0, 183.0, 487.0]"
12,9,-2.6841414971438775,3.7893636882014334,-15.891769164329977,911.3,0.3,"[-70.0, 1823.0, 388.0, 1307.0, 266.0, 423.0, 2419.0, 238.0, 2221.0, 98.0]"
12,10,-1.7718432703932148,2.9193633611561567,-13.418478932094317,859.4,0.2,"[855.0, 363.0, 2529.0, 65.0, 694.0, 531.0, 53.0, 683.0, 2407.0, 414.0]"
12,11,-0.7710136138456862,4.642612369198979,-14.507668593708093,611.6,0.1,"[838.0, 434.0, 2250.0, 796.0, 607.0, 856.0, 297.0, -61.0, 36.0, 63.0]"
12,12,-1.2011778613023831,4.0547475957549395,-14.507668593708093,1353.3,0.4,"[517.0, 578.0, 2458.0, 2419.0, 506.0, 2054.0, 1505.0, 2249.0, 501.0, 746.0]"
12,13,-2.4099224098013368,3.7893636882014334,-14.984653707887741,1019.9,0.3,"[962.0, -161.0, -142.0, 1069.0, 970.0, -12.0, 942.0, 2067.0, 2222.0, 2282.0]"
12,14,-2.6841414971438775,4.129308196951525,-14.984653707887741,1112.5,0.4,"[1937.0, 2410.0, -109.0, 1425.0, 54.0, 2109.0, 271.0, 357.0, 2683.0, -12.0]"
13,0,-1.7718432703932148,3.7893636882014334,-14.984653707887741,842.3,0.2,"[768.0, 922.0, 547.0, 740.0, -25.0, 992.0, 2099.0, 561.0, -62.0, 1881.0]"
13,1,-2.053420166764047,3.7893636882014334,-14.507668593708093,1321.7,0.5,"[2137.0, 116.0, 2395.0, 72.0, 2285.0, 1281.0, 271.0, 2200.0, -113.0, 2573.0]"
13,2,-1.2011778613023831,4.0547475957549395,-14.507668593708093,1015.4,0.2,"[756.0, 323.0, 2462.0, 2276.0, 574.0, 741.0, 922.0, 502.0, 1285.0, 313.0]"
13,3,-1.2011778613023831,3.7893636882014334,-14.507668593708093,901.6,0.1,"[449.0, 1288.0, 1119.0, 994.0, 297.0, -143.0, 2224.0, 1162.0, 1224.0, 402.0]"
13,4,-2.6841414971438775,3.7893636882014334,-14.984653707887741,782.9,0.2,"[140.0, 1168.0, 2096.0, 2366.0, 1328.0, -305.0, -258.0, 92.0, -80.0, 1282.0]"
13,5,-1.7718432703932148,3.9871993881361396,-14.507668593708093,1405.8,0.5,"[538.0, 651.0, 2422.0, 1716.0, 1150.0, 739.0, 2624.0, 1837.0, 2113.0, 268.0]"
13,6,-2.053420166764047,4.750521020259739,-14.507668593708093,1201.1,0.5,"[339.0, 192.0, 2139.0, 712.0, 1851.0, 2143.0, 13.0, 2127.0, 2195.0, 300.0]"
13,7,-0.7938931098594912,3.7893636882014334,-14.507668593708093,938.7,0.2,"[1201.0, 212.0, 2138.0, -356.0, 181.0, 1535.0, 2162.0, 223.0, 1433.0, 658.0]"
13,8,-0.611784412862697,3.7893636882014334,-14.984653707887741,884.7,0.2,"[-247.0, -71.0, 943.0, 1726.0, 1248.0, 2208.0, 839.0, 1116.0, 1191.0, -106.0]"
13,9,-2.6841414971438775,3.9163080990608634,-14.984653707887741,924.7,0.2,"[684.0, 766.0, 949.0, -38.0, 2033.0, 812.0, 1341.0, 598.0, 1682.0, 420.0]"
13,10,-1.7718432703932148,3.856144642902214,-14.507668593708093,1237.9,0.4,"[759.0, 617.0, 2649.0, 2055.0, 1219.0, 2218.0, -124.0, 592.0, 290.0, 2104.0]"
13,11,-2.053420166764047,4.0547475957549395,-14.646138733464419,1123.1,0.4,"[-292.0, 2206.0, 2056.0, 2430.0, 753.0, 603.0, 2318.0, 161.0, 710.0, 286.0]"
13,12,-1.2011778613023831,3.7893636882014334,-13.866375771733257,733.2,0.2,"[515.0, 61.0, 963.0, -198.0, 2439.0, 1139.0, -288.0, 120.0, 2388.0, 193.0]"
13,13,-0.26845226041234604,3.7893636882014334,-14.984653707887741,1023.3,0.3,"[2060.0, 355.0, 670.0, 620.0, 1113.0, 2341.0, 1142.0, 1809.0, 180.0, -57.0]"
13,14,-2.6841414971438775,3.7893636882014334,-15.379448682017376,1057.9,0.3,"[480.0, 1067.0, 2274.0, -257.0, -146.0, 259.0, 1334.0, 2211.0, 2092.0, 1265.0]"
14,0,-1.7718432703932148,3.9871993881361396,-14.507668593708093,1298.0,0.5,"[795.0, 2294.0, 1399.0, 240.0, 1323.0, 346.0, -133.0, 2188.0, 2455.0, 2073.0]"
14,1,-2.053420166764047,3.7893636882014334,-14.507668593708093,1399.6,0.5,"[1104.0, 2378.0, -213.0, 2054.0, 2375.0, 129.0, 1526.0, 1889.0, 2201.0, 553.0]"
14,2,-1.7718432703932148,3.856144642902214,-14.507668593708093,680.5,0.2,"[374.0, 141.0, 675.0, 2031.0, 476.0, 252.0, -220.0, -315.0, 2263.0, 1128.0]"
14,3,-2.053420166764047,4.750521020259739,-14.507668593708093,1135.7,0.4,"[2258.0, -36.0, 2388.0, 1170.0, 2035.0, 742.0, 38.0, 37.0, 369.0, 2356.0]"
14,4,-2.053420166764047,4.0547475957549395,-14.646138733464419,1507.8,0.5,"[815.0, 948.0, 1896.0, 2518.0, 2409.0, 574.0, 1098.0, 339.0, 2190.0, 2291.0]"
14,5,-1.3993972155371524,3.7893636882014334,-14.507668593708093,1088.1,0.1,"[1011.0, 84.0, 922.0, 1158.0, 1124.0, 1420.0, 1110.0, 971.0, 1073.0, 2008.0]"
14,6,-2.053420166764047,3.856144642902214,-13.984153246046079,1046.3,0.4,"[2285.0, 1474.0, 302.0, 995.0, -259.0, 950.0, 409.0, 2477.0, 2067.0, -237.0]"
14,7,-1.7718432703932148,4.750521020259739,-13.877307489369528,1044.9,0.3,"[740.0, 581.0, 511.0, -13.0, 2732.0, 837.0, 603.0, 2398.0, -23.0, 2083.0]"
14,8,-2.053420166764047,4.0547475957549395,-14.756152049708977,1173.3,0.3,"[940.0, 1521.0, 2495.0, -126.0, 296.0, 800.0, 622.0, 2111.0, 956.0, 2118.0]"
14,9,-2.629684530045628,3.9871993881361396,-14.507668593708093,831.9,0.1,"[589.0, 1280.0, 501.0, 1077.0, 506.0, 499.0, 209.0, 2085.0, 794.0, 779.0]"
14,10,-1.7718432703932148,3.1982235097357075,-14.507668593708093,1016.2,0.3,"[2440.0, 2257.0, 170.0, 662.0, 345.0, 456.0, 782.0, 391.0, 1733.0, 926.0]"
14,11,-2.053420166764047,3.856144642902214,-15.341466820466813,1213.6,0.3,"[2256.0, 40.0, 1071.0, 2550.0, 2360.0, 1103.0, 715.0, 777.0, 175.0, 1089.0]"
14,12,-2.6472255612515343,4.750521020259739,-14.507668593708093,523.1,0.1,"[2035.0, -58.0, 415.0, 152.0, 317.0, 436.0, -380.0, 1088.0, 1186.0, 40.0]"
14,13,-2.6553816498138314,4.0547475957549395,-14.646138733464419,1454.2,0.6,"[2020.0, 2285.0, 382.0, 2168.0, 462.0, 1032.0, 2118.0, 112.0, 2398.0, 1565.0]"
14,14,-2.053420166764047,3.9871993881361396,-14.090845777750985,1199.9,0.3,"[40.0, 1179.0, 2099.0, 2854.0, 924.0, -213.0, 868.0, 2382.0, 1193.0, 673.0]"
15,0,-2.053420166764047,4.0547475957549395,-14.646138733464419,1188.4,0.5,"[2008.0, 2015.0, 82.0, -293.0, 311.0, 1914.0, 343.0, 1013.0, 2225.0, 2266.0]"
15,1,-2.6553816498138314,4.0547475957549395,-14.646138733464419,1304.1,0.4,"[-274.0, 923.0, 1517.0, 759.0, 2193.0, 615.0, 2253.0, 691.0, 2339.0, 2025.0]"
15,2,-2.053420166764047,3.7893636882014334,-14.507668593708093,1046.3,0.3,"[351.0, 150.0, 651.0, 2291.0, 475.0, 2528.0, 2324.0, 92.0, 951.0, 650.0]"
15,3,-1.7718432703932148,3.9871993881361396,-14.507668593708093,603.6,0.1,"[447.0, 1152.0, 266.0, 335.0, -115.0, -170.0, 471.0, 1143.0, -31.0, 2538.0]"
15,4,-2.053420166764047,3.856144642902214,-15.341466820466813,771.6,0.1,"[1044.0, -161.0, 427.0, 1152.0, 656.0, 1120.0, 832.0, 2021.0, 166.0, 459.0]"
15,5,-2.053420166764047,4.0547475957549395,-14.515834036398811,1278.0,0.5,"[1982.0, 2499.0, -275.0, 390.0, 188.0, 1042.0, 2426.0, 2281.0, 2216.0, 31.0]"
15,6,-2.6553816498138314,3.7893636882014334,-15.000469557628469,1425.5,0.5,"[534.0, 612.0, 693.0, 1862.0, 2254.0, 2677.0, 356.0, 2145.0, 2153.0, 969.0]"
15,7,-2.053420166764047,3.9871993881361396,-14.909106111166402,1079.6,0.3,"[1088.0, 2416.0, 2150.0, 446.0, 202.0, 842.0, -161.0, 918.0, 329.0, 2566.0]"
15,8,-1.7718432703932148,3.4729530250399923,-15.341466820466813,1013.0,0.1,"[972.0, 905.0, 843.0, 1165.0, 2589.0, 1023.0, 284.0, 1311.0, -82.0, 1120.0]"
15,9,-1.9272421943793996,4.0547475957549395,-14.646138733464419,895.0,0.3,"[161.0, 183.0, 1881.0, -302.0, 1154.0, 2005.0, 1986.0, 485.0, 1213.0, 184.0]"
15,10,-2.1050792000236966,4.0547475957549395,-14.646138733464419,1125.6,0.3,"[701.0, 211.0, 962.0, 2160.0, 229.0, 2031.0, 2420.0, 476.0, 1410.0, 656.0]"
15,11,-2.6553816498138314,3.7893636882014334,-14.00328240821396,1183.3,0.4,"[1298.0, 2227.0, 2086.0, 1769.0, 71.0, 549.0, 2698.0, 458.0, 436.0, 241.0]"
15,12,-2.053420166764047,4.0092694631142916,-14.507668593708093,1081.3,0.4,"[239.0, 1020.0, 173.0, 492.0, 2150.0, 1592.0, 13.0, 924.0, 2176.0, 2034.0]"
15,13,-1.7718432703932148,3.856144642902214,-14.617952252631953,1317.1,0.4,"[1145.0, 2384.0, 670.0, 2250.0, 2037.0, 1875.0, 1002.0, 990.0, 780.0, 38.0]"
15,14,-2.4529668304216354,4.0547475957549395,-14.646138733464419,1248.0,0.5,"[1958.0, 535.0, 2145.0, 2325.0, 40.0, 2334.0, 2445.0, 389.0, -16.0, 325.0]"
16,0,-2.6553816498138314,3.7893636882014334,-15.000469557628469,976.1,0.3,"[1953.0, 2458.0, 2172.0, 439.0, 855.0, 63.0, 523.0, 1151.0, -47.0, 194.0]"
16,1,-1.7718432703932148,3.856144642902214,-14.617952252631953,1228.5,0.4,"[1175.0, 77.0, 292.0, -88.0, 1223.0, 2642.0, 1894.0, 1176.0, 1455.0, 2439.0]"
16,2,-2.6553816498138314,4.0547475957549395,-14.646138733464419,664.0,0.1,"[160.0, 339.0, 1175.0, 2048.0, 689.0, 353.0, 348.0, 789.0, -64.0, 803.0]"
16,3,-2.053420166764047,4.0547475957549395,-14.515834036398811,866.4,0.2,"[634.0, 241.0, 828.0, 747.0, 2015.0, 111.0, 2501.0, 492.0, 932.0, 163.0]"
16,4,-2.4529668304216354,4.0547475957549395,-14.646138733464419,958.5,0.3,"[310.0, 2036.0, 120.0, 1359.0, 1923.0, -115.0, 625.0, 448.0, 2181.0, 698.0]"
16,5,-2.6553816498138314,3.856144642902214,-14.154539763212876,1034.9,0.3,"[2059.0, 250.0, 2352.0, 78.0, 489.0, 1113.0, 1115.0, -46.0, 897.0, 2042.0]"
16,6,-1.88412484954253,4.0547475957549395,-14.646138733464419,785.2,0.2,"[2634.0, 59.0, 49.0, -34.0, 1239.0, -142.0, 2540.0, 542.0, 58.0, 907.0]"
16,7,-2.6553816498138314,4.0547475957549395,-14.277481156513517,1336.5,0.5,"[961.0, 842.0, 2168.0, -329.0, 2406.0, 2318.0, 545.0, 2380.0, -302.0, 2376.0]"
16,8,-2.053420166764047,5.038529218914351,-14.646138733464419,1027.8,0.3,"[1990.0, 943.0, 2309.0, -124.0, 636.0, -124.0, 207.0, 1112.0, 2147.0, 1182.0]"
16,9,-3.167682928631695,3.7893636882014334,-15.000469557628469,950.6,0.2,"[800.0, 1180.0, 1061.0, 2401.0, 236.0, 768.0, 2322.0, 822.0, 101.0, -185.0]"
16,10,-2.6553816498138314,3.856144642902214,-15.403336872263582,1061.6,0.4,"[1744.0, 2384.0, -86.0, 591.0, 535.0, 2132.0, 268.0, 369.0, 1964.0, 715.0]"
16,11,-1.7718432703932148,3.586615655631829,-14.646138733464419,497.3,0.0,"[151.0, 607.0, 327.0, 226.0, 1006.0, 1024.0, 831.0, -115.0, -5.0, 921.0]"
16,12,-2.6553816498138314,4.329652699126631,-14.515834036398811,1257.0,0.5,"[735.0, 1470.0, 1866.0, 309.0, -221.0, 1850.0, 746.0, 1165.0, 2369.0, 2281.0]"
16,13,-2.053420166764047,3.3058397264853916,-14.646138733464419,825.6,0.2,"[1015.0, 801.0, 303.0, 870.0, 2220.0, 730.0, 2435.0, -34.0, -41.0, -43.0]"
16,14,-2.4529668304216354,3.7893636882014334,-15.655138921627962,1355.2,0.4,"[1218.0, 752.0, 2351.0, 577.0, 1713.0, 2132.0, 2306.0, 824.0, 1329.0, 350.0]"
17,0,-2.4529668304216354,3.7893636882014334,-15.655138921627962,729.6,0.2,"[212.0, 1103.0, -90.0, -149.0, 718.0, 794.0, 574.0, 355.0, 1841.0, 1938.0]"
17,1,-2.6553816498138314,4.0547475957549395,-14.277481156513517,1106.4,0.3,"[-119.0, 176.0, 1265.0, 1112.0, 591.0, 2106.0, 1038.0, 945.0, 2039.0, 1911.0]"
17,2,-2.6553816498138314,4.329652699126631,-14.515834036398811,1083.1,0.3,"[2328.0, 2493.0, 1343.0, 568.0, 432.0, 283.0, 289.0, 2284.0, 142.0, 669.0]"
17,3,-1.7718432703932148,3.856144642902214,-14.617952252631953,1231.8,0.4,"[1965.0, 2065.0, 891.0, 2096.0, 1086.0, 239.0, 571.0, 892.0, 546.0, 1967.0]"
17,4,-2.6553816498138314,3.856144642902214,-15.403336872263582,1056.6,0.3,"[1107.0, 331.0, 448.0, 2418.0, 2092.0, 326.0, 1264.0, 2261.0, 95.0, 224.0]"
17,5,-2.4529668304216354,4.483779937269498,-14.277481156513517,1384.1,0.5,"[158.0, 2452.0, 2154.0, 2374.0, 1142.0, 2467.0, 165.0, 2567.0, 105.0, 257.0]"
17,6,-2.1911703824454927,4.329652699126631,-14.515834036398811,1530.5,0.5,"[1107.0, 343.0, 2246.0, 1470.0, 415.0, 2009.0, 486.0, 2141.0, 2722.0, 2366.0]"
17,7,-3.0646644790478055,3.856144642902214,-14.617952252631953,1019.2,0.3,"[642.0, 1153.0, 2010.0, 424.0, 1515.0, 275.0, 1144.0, -198.0, 2393.0, 834.0]"
17,8,-1.7718432703932148,3.8490614166715815,-15.403336872263582,1161.0,0.3,"[134.0, 2284.0, 576.0, 1675.0, 1774.0, 636.0, 228.0, 592.0, 1611.0, 2100.0]"
17,9,-2.6553816498138314,3.768764465773863,-15.655138921627962,1299.0,0.5,"[527.0, 2386.0, 98.0, 701.0, -2.0, 2282.0, 1929.0, 1912.0, 613.0, 2544.0]"
17,10,-3.0739627018048887,4.0547475957549395,-14.277481156513517,1026.8,0.3,"[1530.0, 430.0, -42.0, 2039.0, 451.0, 315.0, 2278.0, 1458.0, 887.0, 922.0]"
17,11,-2.6553816498138314,3.8191265733218103,-14.515834036398811,919.1,0.2,"[130.0, 2231.0, 792.0, 781.0, 624.0, -474.0, 575.0, 2049.0, 1832.0, 651.0]"
17,12,-3.4543720255573476,3.856144642902214,-14.617952252631953,775.9,0.1,"[1789.0, 852.0, 230.0, 907.0, 608.0, 928.0, 1290.0, 1411.0, -189.0, -67.0]"
17,13,-2.6558580680360606,3.856144642902214,-15.403336872263582,1440.9,0.5,"[1085.0, 190.0, 2285.0, 1513.0, 2144.0, 1467.0, 1038.0, 2024.0, 2020.0, 643.0]"
17,14,-2.655904592999254,3.7893636882014334,-15.655138921627962,759.6,0.2,"[349.0, 1188.0, 2187.0, -21.0, 2.0, 2053.0, 127.0, 945.0, 429.0, 337.0]"
18,0,-2.1911703824454927,4.329652699126631,-14.515834036398811,1340.6,0.4,"[388.0, 692.0, 645.0, 1743.0, 1013.0, 655.0, 2619.0, 1342.0, 2103.0, 2206.0]"
18,1,-2.6558580680360606,3.856144642902214,-15.403336872263582,1255.0,0.5,"[2123.0, 2258.0, 631.0, 1127.0, -212.0, 1749.0, 527.0, 577.0, 1645.0, 2125.0]"
18,2,-2.4529668304216354,4.483779937269498,-14.277481156513517,1214.2,0.5,"[106.0, 6.0, 1827.0, 792.0, 2061.0, 2648.0, 2015.0, 188.0, 2092.0, 407.0]"
